i_nadph,i_r5p,nadph_phi,r5p_phi,NADPHox_Vmax,R5Pase_Vmax,retcode,cycle_index,mode,V_G6PD_uM_min,V_PGLS_uM_min,V_PGD_uM_min,V_RPI_uM_min,V_RPE_uM_min,V_TKT_Rxn1_uM_min,V_TKT_Rxn2_uM_min,V_TA_uM_min,V_R5Pase_uM_min,V_NADPHox_uM_min,V_HK1_uM_min,V_GPI_uM_min,V_PFKP_uM_min,V_ALDO_uM_min,V_TPI_uM_min,V_GAPDH_uM_min,R5P_uM,S7P_uM,NADPH_uM,NADP_uM,Ru5P_uM,X5P_uM,E4P_uM,F6P_uM,GAP_uM,G6P_uM,Glucose_uM,F16BP_uM,DHAP_uM,PGLn_uM,PGA_uM,ATP_uM,atpase_frac
3,11,0.003511191734215131,0.533669923120631,4.998950413663146e-6,0.00018994900342146924,Terminated,-11.093950770900328,reverse,137.46825649308207,137.46825657645246,137.46937771549972,1154.1793407952516,-1016.7099669694444,-508.3549858097968,-508.35498637889924,-508.3549863490216,1662.5343265888343,274.93763420911165,133585.812258758,133448.3439632255,132431.63396388074,132431.63396372323,132431.63396244,264354.9129403183,0.1709798181900902,78.47879099819558,10.997797666161322,0.0022023338132775697,52.56443416038368,69.5221444880525,0.23687510576643986,904.2080109027519,0.03420437095586042,2632.433392778001,22863.120344596184,1.8121998960746608,7.717311774194463,0.20703165101234705,2758.7770371640395,10162.263659560993,0.14822688982138954
4,11,0.006579332246575682,0.533669923120631,9.367120381137132e-6,0.00018994900342146924,Terminated,-6.0069198787385325,reverse,257.5874339925297,257.5874340490533,257.58819856469887,1289.1257388265099,-1031.537542525061,-515.7687729411455,-515.7687726751658,-515.7687726490959,1804.894511755506,515.1756325582014,133928.78275065616,133671.19529678312,132639.65773569388,132639.6577355516,132639.65773443927,264763.54669701867,0.18832109004307226,79.37557606759721,10.995949462702683,0.004050537271784933,59.32126746639432,78.37446715628724,0.2574540175122852,928.0221173333814,0.040297971763766885,2666.0464975304876,22857.801978449483,1.9811961225202694,9.072020776199393,0.13051414885413407,1719.9725231229354,10185.322550388712,0.14822688982138954
5,11,0.012328467394420659,0.533669923120631,1.755227337220535e-5,0.00018994900342146924,Terminated,-2.9648436135454004,reverse,482.6594510241447,482.6594510473371,482.6597699542389,1436.6660843619572,-954.0063144185226,-477.00315755305553,-477.0031569726367,-477.003156958515,1913.669241910409,965.3192209795089,134214.17500106653,133731.5155453068,132777.50922607022,132777.50922600014,132777.50922547406,265078.01529390353,0.20193309205173265,80.23152329878415,10.992456014449713,0.007543985524758563,66.8694007923464,88.14479031724524,0.2642611939925249,941.675528540619,0.04504237666246171,2683.0155325643764,22853.37710047607,2.1172849724955105,10.126760582446417,0.08285547748308864,1056.1117011926958,10198.085030945125,0.14822688982138954
6,11,0.02310129700083159,0.533669923120631,3.288975565564677e-5,0.00018994900342146924,Terminated,-1.2213714168663774,reverse,904.3703194318178,904.37031944648,904.37053019918,1640.7517631319206,-736.3812307859963,-368.19061471694874,-368.1906133885907,-368.19061337583867,2008.9423778481555,1808.740849632982,134503.3412255645,133598.97090764847,132862.589679048,132862.5896790012,132862.58967866166,265356.98874293244,0.2141246107221272,82.1946356809017,10.985890708619507,0.01410929135497049,77.5989050322746,101.87275730744163,0.2528004949527379,948.1775469369067,0.04800110064994907,2688.6719304914823,22848.894297324307,2.2042871204559824,10.78452100398953,0.05743504640671021,668.1965263470381,10204.555703862194,0.14822688982138954
7,11,0.04328761281083059,0.533669923120631,6.16293971811718e-5,0.00018994900342146924,Terminated,-0.2714376378334011,reverse,1694.464598498553,1694.4645985102059,1694.4647840206123,2001.0923100283487,-306.62751804328707,-153.31375647076095,-153.31375141609453,-153.31375140119377,2154.4060665073225,3388.929382523251,134972.69674543693,133278.23215705133,132971.60465577163,132971.60465573857,132971.60465551878,265789.89555476996,0.2332401066905319,88.44125618674963,10.973578053781726,0.026421946192787187,97.41615095155272,127.09835197835125,0.22065744860871953,948.564886112068,0.04905298016218405,2682.8868848733423,22841.61936815932,2.2369020619622737,11.018436487295245,0.048586072822264736,461.02525575800706,10206.714183793949,0.14822688982138954
8,11,0.08111308307896872,0.533669923120631,0.00011548223819846235,0.00018994900342146924,Terminated,0.20671278358053174,linear,3174.552582133292,3174.5525821375913,3174.552662209847,2737.0722118747753,437.48046179843317,218.74023063735422,218.74024588396944,218.74024588748972,2518.331981257755,6349.105244346272,136067.99771383044,132893.44514229216,133330.925636967,133330.92563695734,133330.92563690216,266880.59150449105,0.28382872464036923,112.82386726614897,10.950502626733568,0.04949737324093379,141.75704696579504,183.49324950741524,0.17376294958699315,940.1994652041124,0.04762848840827635,2656.318140330961,22824.648459592423,2.2009486310184245,10.702108817351888,0.054422225946948774,373.21719893340213,10204.186537657395,0.14822688982138954
9,11,0.15199110829529336,0.533669923120631,0.00021639262996719168,0.00018994900342146924,Terminated,0.41556815131543784,linear,5946.537928613508,5946.537928612735,5946.5379150363015,4299.076776126428,1647.461132699418,823.7306211773082,823.7305034777561,823.7305034962761,3475.3461548924593,11893.07584364935,138764.59355817523,132818.0556290017,134465.51663591785,134465.51663593535,134465.5166361041,269754.7638932012,0.4390984412539711,248.5934178722132,10.907267806552506,0.0927321934220232,257.6569357696174,330.6159473276476,0.13981854237732247,913.6822789454119,0.04199597537525448,2582.1199241029503,22782.902788947882,2.056311122462489,9.451075655184404,0.07862816018409614,386.4841913113965,10191.718345280111,0.14822688982138954
10,11,0.2848035868435802,0.533669923120631,0.0004054802802111039,0.00018994900342146924,Terminated,0.31671720468388703,linear,11135.959749894942,11135.959749892967,11135.959722800071,8784.659892921329,2351.299814942319,1175.6501862868267,1175.6496091997276,1175.6496092152643,7609.009706435938,22271.91947269432,149363.2723837657,138227.31273275445,140578.61198667937,140578.61198660912,140578.61198605012,282332.87415892835,2.1235869431478736,10674.302067736993,10.829763129966716,0.1702368700076862,961.2338338823612,1231.5369867616878,0.13837767739673626,481.33864141860914,0.02537165780389031,1388.6866984083867,22619.322649037975,1.6842087661601028,5.761042253871247,0.16791367724007433,999.3237176169423,9229.859734342876,0.14822688982138954
11,11,0.533669923120631,0.533669923120631,0.000759796013685877,0.00018994900342146924,Unstable,NaN,undetermined,-21161.64695978693,-23652.847739467572,-24908.779976118745,2361.2859530342466,-2298.2610792315027,365.4927824594339,8.521498044332672,57.541537164554526,1377.5361169658026,-48314.37658381233,-2.0030924120837083e9,4290.645181777388,0.04706294807239347,-1.0841712352858943,-2050.788354908055,-1744.636084084309,1.5636187627709894,17116.45414698649,-0.5204458715705399,11.520445871544892,119.0690674014264,158.62039582834018,0.004236178852515027,-0.2633316358066305,0.001217233816869311,-0.6852525360043538,25002.217562216883,0.00011326782899858333,0.26872810188210966,-0.19736425544387645,-0.24917683247843153,-0.5575184595302735,0.14822688982138954
12,11,1.0,0.533669923120631,0.001423719008264463,0.00018994900342146924,Unstable,NaN,undetermined,-21218.922031078335,-23653.35475279911,-24870.939728011894,2350.8366241679846,-2290.4000229917424,361.8415322749881,8.468868111295958,57.329711638844714,1372.679020598684,-48157.25843427212,-1.729038303366382e9,4287.136256664891,0.047962652676837324,-1.060728528446134,-2047.2789702846244,-1744.5797560084327,1.5573752137264003,17057.857342798692,-0.36460848456919337,11.364608484543647,118.43807941685368,157.77620318220912,0.0042166855459399655,-0.2683657310812272,0.0012127515567257746,-0.6992786001386547,25002.229271700824,0.00011254680646126004,0.26773507450176237,-0.19736833510386678,-0.24729444530072894,-0.5585478913939655,0.14822688982138954
1,12,0.001,1.0,1.4237190082644631e-6,0.00035592975206611576,Terminated,-34.701568304205566,reverse,39.153182771477915,39.15318260213176,39.150911364711135,944.936993330394,-905.7860755823608,-452.89303570154067,-452.8930313754062,-452.8930314058455,1397.8300290429634,78.30409413598618,132978.88408309012,132939.73103887113,132033.94505103992,132033.9450511754,132033.94505236312,263614.99706787383,0.07025222089722015,59.896523755029534,10.999247525494402,0.0007524743379814733,42.3277864725283,56.016414530517615,0.16594191603533295,811.3831994722536,0.022482151773760495,2474.602340888603,22872.53388608722,1.5069597925481384,5.1112727481453115,0.4469493168674994,5984.708105852934,10058.38016173792,0.14822688982138954
2,12,0.001873817422860385,1.0,2.6677894829434595e-6,0.00035592975206611576,Terminated,-20.3618028875765,reverse,73.3627175834128,73.36271770187572,73.36430749607574,1069.2280404900432,-995.8637383481835,-497.9318718332497,-497.93187366425695,-497.93187363604096,1567.1599123138067,146.7270250797868,133366.26138359058,133292.8985921958,132297.03480062634,132297.0348004808,132297.0347992384,264096.1377278527,0.0793397391627975,62.37587058799603,10.998757492610212,0.0012425070808732047,48.347436707656115,63.984822972591104,0.18788972251900068,860.5901944550859,0.027194493280444515,2561.4025929973936,22866.525308226137,1.6278363204881974,6.1589923278951595,0.3264813229345216,4366.59379999545,10117.493421844452,0.14822688982138954
3,12,0.003511191734215131,1.0,4.998950413663146e-6,0.00035592975206611576,Terminated,-11.741553849328133,reverse,137.46799691508105,137.46799703652667,137.46962999394967,1213.527129065757,-1076.0575051353944,-538.0287561984597,-538.0287570719215,-538.0287570342231,1751.5558852527788,274.93762690977263,133794.51753806678,133657.04948360642,132580.99193046684,132580.99193024894,132580.99192846662,264623.95510247117,0.08945122128744502,63.65061423714608,10.997794201141234,0.0022057985738689907,55.48008397183171,73.40521671163839,0.21166265391707081,898.627119419674,0.03330662805571798,2621.613722680456,22859.883899607026,1.7903561407989,7.5178867652905526,0.2179557119413754,2905.1573789142494,10158.164866159319,0.14822688982138954
4,12,0.006579332246575682,1.0,9.367120381137132e-6,0.00035592975206611576,Terminated,-6.434136984692219,reverse,257.5873684819287,257.5873685474576,257.58825443146,1362.4892711117905,-1104.9010195441751,-552.4505117159307,-552.4505117314988,-552.4505117051976,1914.9397828210488,515.1756229144589,134186.1599701676,133928.5725783415,132823.67153650944,132823.67153635147,132823.67153511464,265094.89255971863,0.09858629503555817,64.05567337328115,10.99594702035739,0.00405297935581725,63.01040243982858,83.29009049182056,0.22918196806946764,923.3015510933573,0.039345928480232384,2656.2919962312994,22853.811435375268,1.9575054590285956,8.860556402777586,0.13835704788663475,1825.064547208981,10182.504362389047,0.14822688982138954
5,12,0.012328467394420659,1.0,1.755227337220535e-5,0.00035592975206611576,Terminated,-3.244495186281919,reverse,482.6594729963865,482.6594730154322,482.65973449611687,1526.650451206266,-1043.9907167683987,-521.9953585419506,-521.9953583774802,-521.9953583672468,2048.64580974653,965.3192074933695,134529.39553028028,134046.73605308673,133002.7453318722,133002.74533181678,133002.74533139847,265483.4953046609,0.10618465446875106,64.1336863830053,10.992454192781487,0.007545806931708343,71.51242750264143,94.33139254414812,0.2338192691086475,937.3373592020221,0.04408199430860698,2673.262568907718,22848.49041917385,2.093314599946175,9.913479324468023,0.08825676786581704,1128.485337526079,10195.957693490687,0.14822688982138954
6,12,0.02310129700083159,1.0,3.288975565564677e-5,0.00035592975206611576,Terminated,-1.4103794485554682,reverse,904.3703004743086,904.3703004899602,904.3705242592001,1754.7072337619652,-850.3367071623121,-425.1683523852824,-425.16835183898604,-425.16835182667035,2179.875586147207,1808.7408247354592,134902.2094237922,133997.8391238446,133147.50241782982,133147.5024177807,133147.50241742344,265869.8364828039,0.1137525562376992,64.49555946303057,10.985888915804999,0.01411108390820382,83.69345426768531,109.98810031913283,0.22086891127733543,943.6444085299242,0.046990129703368806,2677.6969862954306,22842.711809785076,2.179391726489125,10.560047658831897,0.06128069437027383,719.7233387334375,10202.66665965978,0.14822688982138954
7,12,0.04328761281083059,1.0,6.16293971811718e-5,0.00035592975206611576,Terminated,-0.41335621887216517,reverse,1694.464609312673,1694.4646093182926,1694.4646971875795,2161.409630551298,-466.94492940423123,-233.47246267743182,-233.47246165087972,-233.47246164407187,2394.88209323086,3388.929306502004,135533.61807794758,133839.15347181106,133372.20854865856,133372.20854864173,133372.20854852497,266510.9446344803,0.12638865623428086,66.83613476493096,10.973575138404218,0.026424861308966742,106.55789122487688,139.25347235877618,0.18736866512062936,942.8852175484302,0.04783456620036159,2668.4192155905826,22832.92723058178,2.207642666776981,10.747953781193385,0.05173111410395788,503.1613416763531,10204.578859149411,0.14822688982138954
8,12,0.08111308307896872,1.0,0.00011548223819846235,0.00035592975206611576,Terminated,0.07898027084806199,linear,3174.5523941449133,3174.55239414944,3174.5524740733827,3007.4010893257973,167.15139683668497,83.57570310047613,83.57570935168692,83.57570935731782,2923.8253862339843,6349.104868220979,137013.68872676708,133839.1363379893,134006.28775771626,134006.28775770188,134006.28775759946,268096.1512183964,0.1587431054453665,79.3591131475791,10.950494958580704,0.04950504113245525,159.42782694236215,206.93207694617308,0.13850184828442685,931.264017778417,0.04587773535150297,2632.9128260221983,22810.002479495524,2.1607152722496448,10.31353644852125,0.05780214679861916,418.4931272921244,10200.915447517918,0.14822688982138954
9,12,0.15199110829529336,1.0,0.00021639262996719168,0.00035592975206611576,Terminated,0.2858228139175061,linear,5946.536730776707,5946.536730774883,5946.536697924053,4813.432814908778,1133.1038700612062,566.5519455730015,566.5519077490534,566.5519077557053,4246.880869322302,11893.073428699587,140563.8486714564,134617.31193852174,135750.41575362333,135750.41575363313,135750.4157537202,272067.3834529186,0.24847350159564982,153.64655128395734,10.907241721402778,0.09275827831039529,304.0744037323988,391.92446506764276,0.10156229162280432,897.7307544612638,0.03954450688108197,2540.06999903468,22755.077311919114,2.006125070300424,8.907277117106805,0.08383672383855387,456.235686253019,10185.639480729085,0.14822688982138954
10,12,0.2848035868435802,1.0,0.0004054802802111039,0.00035592975206611576,Terminated,0.22055863886702548,linear,11135.729761204379,11135.729761196648,11135.72965702585,9498.342490167892,1637.3870982157205,818.6941278370882,818.6928804026112,818.6928804038549,8679.648362282114,22271.459418229708,151834.24181762815,140698.5121917579,142335.89800203452,142335.89800203432,142335.89800208277,285490.49013195303,0.692072388829432,5220.215187001001,10.827146117966134,0.17285388174760882,1193.5895928050668,1536.2924093214995,0.07681857138255527,664.1216070113505,0.018024809332563344,1913.0175045164735,22581.299105460665,1.5141451281275156,4.129437827299866,0.18867447634537743,1277.2203687826,9861.649867992537,0.14822688982138954
11,12,0.533669923120631,1.0,0.000759796013685877,0.00035592975206611576,Unstable,NaN,undetermined,-26773.453467137297,-29250.156824401874,-29977.31860278828,4475.34496835126,-2429.0891832526063,1518.390593349815,21.27985380840962,78.56559800251571,2349.9216799876694,-58553.63186787937,-4.2081070657967334e9,4787.406157944776,0.05295806769774562,-2.484730755347929,-3182.8754259385737,-1738.5853431836092,1.4075444741532848,12974.493769651372,-0.5687558328986092,11.568755832612226,273.66080691494085,362.57924075678807,0.00456883201770903,-0.3278768363848379,0.0016620991527827402,-0.8593271191614542,25001.490977753787,0.0002074575220377623,0.36661023595279335,-0.24392797499472813,-0.3217047597360525,-0.5669796970642702,0.14822688982138954
